# time [pico sec]
1000.000000
# dry density [g/cm^3], porosity [%]
1.608733 34.816327
#Xa[1:2]
0.000000e+00 0.000000e+00
#Wd[1:4]
7.0000000000000000e+01 7.0000000000000000e+01 0.0000000000000000e+00 0.0000000000000000e+00 
#np
3194
# irev[1:2] x1   x2    v1   v2
0 0 1.2628316338042508e+01 3.6215567063452490e+01 2.7086997688611503e-01 -1.3011527379481802e-01 1.7700000000000002e+00 1.7700000000000002e+00
0 0 1.2953742893236450e+01 3.5264255387166251e+01 -1.2925362573993382e-01 -2.3947005680674444e-01 1.7400000000000002e+00 1.7700000000000002e+00
0 0 1.3494605737477951e+01 3.4416900268610419e+01 -1.7810167045699049e-01 -2.5595521948008670e-01 1.7100000000000002e+00 1.7700000000000002e+00
0 0 1.3881234543323140e+01 3.3492455480764441e+01 6.6984028542837706e-02 -9.3411606781835951e-02 1.7700000000000002e+00 1.7700000000000002e+00
0 0 1.4068450093608352e+01 3.2504216374644450e+01 3.3696649489526505e-02 -1.0127808433590051e-01 1.7100000000000002e+00 1.7700000000000002e+00
0 0 1.4051461238677549e+01 3.1501912472256098e+01 -2.8704497894414538e-01 -6.0010846399978002e-02 1.2599999999999998e+00 1.7700000000000002e+00
0 0 1.3929385225288671e+01 3.0510362893152433e+01 -3.6738425822495091e-01 -1.8682112119119108e-02 1.7700000000000002e+00 1.7700000000000002e+00
0 0 1.3810198749548499e+01 2.9517065276079826e+01 4.9643967277981836e-02 -5.6811041152231588e-02 1.5600000000000001e+00 1.7700000000000002e+00
0 0 1.3521406608703192e+01 2.8553654790664833e+01 1.3043891745489344e-01 -8.2245411755001621e-02 1.3799999999999999e+00 1.7400000000000002e+00
0 0 1.3599354468783725e+01 2.7531552437756591e+01 3.0451056373258817e-01 -5.6510285087086068e-02 1.5900000000000001e+00 1.6200000000000001e+00
0 0 1.4194212490861361e+01 2.6680740789178138e+01 1.6569555536544864e-01 -7.7470456613134564e-02 1.0799999999999996e+00 1.1399999999999997e+00
0 0 1.5198631316490538e+01 2.6350633377578262e+01 2.0479946764885915e-01 -2.0622272666167266e-01 1.7700000000000002e+00 9.8999999999999955e-01
0 0 1.6169674937062286e+01 2.6787512414310157e+01 7.9074909835418705e-02 2.6376239587474648e-01 1.2899999999999998e+00 1.1999999999999997e+00
0 0 1.6623681102130792e+01 2.7730728304585384e+01 -1.6814981722941549e-01 1.8621265621880448e-01 1.4700000000000000e+00 1.0199999999999996e+00
0 0 1.6475067924469869e+01 2.8753492946904757e+01 3.2612394726005756e-01 2.8200450340137534e-01 1.4700000000000000e+00 9.2999999999999949e-01
