# time [pico sec]
960.000000
# dry density [g/cm^3], porosity [%]
1.393941 43.519409
#Xa[1:2]
0.000000e+00 0.000000e+00
#Wd[1:4]
7.5200000000000003e+01 7.5200000000000003e+01 0.0000000000000000e+00 0.0000000000000000e+00 
#np
3194
# irev[1:2] x1   x2    v1   v2
0 0 1.5004960017745040e+01 3.9204966114159987e+01 1.8674291896565134e-01 1.3233306838008566e-01 1.7700000000000002e+00 1.7700000000000002e+00
0 0 1.5356570778665921e+01 3.8267569907628534e+01 -1.9243213120707342e-01 -2.4629943321026828e-02 1.7700000000000002e+00 1.7700000000000002e+00
0 0 1.5872113632742476e+01 3.7404541361646388e+01 -1.0939257560954563e-01 -1.0785941613302789e-02 1.7700000000000002e+00 1.7700000000000002e+00
0 0 1.6239993520070318e+01 3.6475520388601637e+01 -2.1635201692618167e-01 -3.5640535206748626e-02 1.7700000000000002e+00 1.7700000000000002e+00
0 0 1.6445601213477609e+01 3.5487617008657047e+01 6.3094059414431469e-02 1.3757119590987875e-02 1.6200000000000001e+00 1.7400000000000002e+00
0 0 1.6339579683355023e+01 3.4485104526898361e+01 -2.4591103723270120e-02 -7.6058605764523952e-03 1.2599999999999998e+00 1.7700000000000002e+00
0 0 1.6139924259367803e+01 3.3509828633074633e+01 -1.9575966150335689e-01 4.9037345926039443e-02 1.7700000000000002e+00 1.6800000000000002e+00
0 0 1.6006869164781897e+01 3.2513902756323375e+01 1.2706431148239106e-01 -2.7631718766933874e-02 1.5600000000000001e+00 1.7400000000000002e+00
0 0 1.5666945247338488e+01 3.1569747152935520e+01 1.2162010666185527e-01 -1.5507528340305526e-02 1.3499999999999999e+00 1.7400000000000002e+00
0 0 1.5551733046860878e+01 3.0566624906487132e+01 3.1179272526320842e-02 -2.5796243728917319e-02 1.4700000000000000e+00 1.5900000000000001e+00
0 0 1.5845777036689141e+01 2.9583770948472843e+01 2.5990923053616111e-01 2.8273192421741953e-02 9.8999999999999955e-01 1.0799999999999996e+00
0 0 1.6607729967220124e+01 2.8879015233987541e+01 2.6133518631164016e-01 9.0919055846604271e-02 1.7400000000000002e+00 9.8999999999999955e-01
0 0 1.7630656010268613e+01 2.8708887160206938e+01 2.0690631787808758e-01 -8.4413207625283523e-02 1.1399999999999997e+00 1.1699999999999997e+00
0 0 1.8586884634207102e+01 2.9102095966690314e+01 3.0679383043978004e-01 -2.1815520240226044e-01 1.3799999999999999e+00 1.2299999999999998e+00
0 0 1.9217705419949660e+01 2.9910239526404624e+01 1.9187522323148798e-02 7.3590884848878629e-02 1.3199999999999998e+00 9.2999999999999949e-01
0 0 1.9517959629843155e+01 3.0870179080190017e+01 -2.7942023439080177e-01 9.7009383894178777e-02 1.2599999999999998e+00 9.2999999999999949e-01
0 0 1.9626989673771085e+01 3.1869296150485141e+01 -9.4781419975847991e-02 8.9906750900351828e-02 1.5300000000000000e+00 9.2999999999999949e-01
0 0 1.9564679873996628e+01 3.2869908849444549e+01 -3.9400776654830166e-01 7.6744280529059461e-02 1.5300000000000000e+00 9.2999999999999949e-01
0 0 1.9517370651443738e+01 3.3869398598658002e+01 -1.8689282626853665e-01 7.7526527558879579e-02 1.4399999999999999e+00 9.2999999999999949e-01
